Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
552,CA-2023-716204,2023-11-06,2023-11-08,Same Day,CU-1112,Michael White,Corporate,Georgia,South,PRD-OFF-6902,Office Supplies,Storage,Storage Item 915,319.0,3,0.4,105.88
553,CA-2024-396177,2024-06-27,2024-06-29,Same Day,CU-1120,Jessica Lee,Home Office,Washington,West,PRD-OFF-2653,Office Supplies,Paper,Paper Item 912,116.37,3,0,20.08
554,CA-2022-319606,2022-09-14,2022-09-16,Standard Class,CU-1106,Susan Thompson,Corporate,Florida,East,PRD-OFF-3862,Office Supplies,Binders,Binders Item 947,742.48,6,0.3,151.92
555,CA-2021-551538,2021-05-11,2021-05-14,Standard Class,CU-1128,Michael Jackson,Home Office,Illinois,Central,PRD-TEC-6820,Technology,Accessories,Accessories Item 887,3506.33,9,0.2,1217.22
556,CA-2022-994863,2022-07-02,2022-07-04,Standard Class,CU-1011,Lisa Wilson,Consumer,Wisconsin,Central,PRD-OFF-2669,Office Supplies,Paper,Paper Item 943,1286.4,8,0,435.57
557,CA-2023-275160,2023-11-05,2023-11-06,Second Class,CU-1143,Karen Davis,Consumer,Illinois,Central,PRD-OFF-9288,Office Supplies,Paper,Paper Item 610,170.98,6,0.2,37.39
558,CA-2021-481405,2021-11-12,2021-11-18,Standard Class,CU-1187,Maria Jones,Corporate,New York,East,PRD-FUR-1107,Furniture,Tables,Tables Item 351,1621.18,4,0.4,399.05
559,CA-2022-279581,2022-08-11,2022-08-16,First Class,CU-1121,Richard Young,Consumer,Tennessee,South,PRD-TEC-9677,Technology,Machines,Machines Item 531,4745.48,7,0.1,-150.79
560,CA-2023-529191,2023-05-29,2023-06-02,Standard Class,CU-1058,Linda Harris,Corporate,Pennsylvania,East,PRD-FUR-9476,Furniture,Bookcases,Bookcases Item 171,1952.08,8,0,435.18
561,CA-2022-909891,2022-10-07,2022-10-11,Standard Class,CU-1021,Jennifer White,Corporate,Tennessee,South,PRD-TEC-1947,Technology,Copiers,Copiers Item 746,10713.01,7,0,3279.57
562,CA-2022-521530,2022-08-29,2022-09-02,First Class,CU-1182,Chen Young,Consumer,Mississippi,South,PRD-OFF-3406,Office Supplies,Labels,Labels Item 817,31.39,6,0.2,9.58
563,CA-2024-670871,2024-08-11,2024-08-13,First Class,CU-1103,Jessica Jones,Consumer,Alabama,South,PRD-OFF-9805,Office Supplies,Appliances,Appliances Item 442,874.72,7,0.2,-54.3
564,CA-2023-397719,2023-12-02,2023-12-07,First Class,CU-1099,Jennifer White,Home Office,Ohio,Central,PRD-TEC-9846,Technology,Phones,Phones Item 706,6429.42,9,0,-575.18
565,CA-2022-543281,2022-09-15,2022-09-21,Standard Class,CU-1066,Linda Williams,Corporate,Washington,West,PRD-OFF-3043,Office Supplies,Paper,Paper Item 559,233.73,6,0.3,-10.35
566,CA-2021-455446,2021-01-11,2021-01-15,First Class,CU-1076,Charles Harris,Home Office,North Carolina,East,PRD-TEC-9514,Technology,Accessories,Accessories Item 855,3024.2,5,0,669.73
567,CA-2022-710658,2022-11-03,2022-11-08,Same Day,CU-1063,Chen Brown,Consumer,New York,East,PRD-TEC-2342,Technology,Machines,Machines Item 194,402.94,2,0.4,109.92
568,CA-2021-325217,2021-09-24,2021-09-28,First Class,CU-1015,Mary Davis,Corporate,Nevada,West,PRD-FUR-9172,Furniture,Chairs,Chairs Item 751,3359.07,9,0.4,982.21
569,CA-2024-867260,2024-11-12,2024-11-16,Second Class,CU-1108,Priya Jackson,Consumer,Florida,East,PRD-FUR-9408,Furniture,Tables,Tables Item 983,975.91,9,0.5,-40.77
570,CA-2024-577555,2024-11-23,2024-11-25,Second Class,CU-1135,John Davis,Home Office,Texas,South,PRD-FUR-7694,Furniture,Chairs,Chairs Item 212,5156.28,9,0,880.28
571,CA-2024-142238,2024-03-16,2024-03-19,Standard Class,CU-1030,Susan Davis,Consumer,Michigan,Central,PRD-OFF-8961,Office Supplies,Fasteners,Fasteners Item 128,270.73,6,0.3,9.87
572,CA-2024-151014,2024-04-22,2024-04-26,Second Class,CU-1036,Carlos Thompson,Corporate,Georgia,South,PRD-FUR-9970,Furniture,Bookcases,Bookcases Item 457,1851.16,3,0.5,-183.38
573,CA-2023-700896,2023-05-06,2023-05-10,First Class,CU-1017,William White,Home Office,Texas,South,PRD-FUR-9270,Furniture,Furnishings,Furnishings Item 751,5100.06,7,0,1238.69
574,CA-2024-256219,2024-09-28,2024-10-02,Standard Class,CU-1117,James Brown,Corporate,Florida,East,PRD-OFF-7478,Office Supplies,Storage,Storage Item 447,807.48,10,0.4,59.96
575,CA-2024-871660,2024-10-05,2024-10-09,Second Class,CU-1138,Joseph Jackson,Home Office,New York,East,PRD-FUR-3028,Furniture,Chairs,Chairs Item 759,696.66,1,0.2,106.22
576,CA-2022-668154,2022-01-30,2022-02-04,Second Class,CU-1143,Karen Davis,Consumer,Illinois,Central,PRD-OFF-9713,Office Supplies,Binders,Binders Item 284,824.08,8,0,-37.8
577,CA-2022-969993,2022-02-26,2022-02-28,Standard Class,CU-1004,Linda Martin,Home Office,Oregon,West,PRD-OFF-9052,Office Supplies,Appliances,Appliances Item 982,666.04,9,0.4,109.9
578,CA-2023-535092,2023-06-15,2023-06-17,Same Day,CU-1005,Karen Miller,Home Office,Michigan,Central,PRD-TEC-5675,Technology,Machines,Machines Item 247,1137.5,5,0,163.57
579,CA-2021-421697,2021-07-03,2021-07-05,Standard Class,CU-1046,Robert Harris,Home Office,Virginia,East,PRD-FUR-1958,Furniture,Tables,Tables Item 405,14428.5,10,0,-1266.43
580,CA-2022-532876,2022-10-18,2022-10-20,Same Day,CU-1099,Jennifer White,Home Office,Illinois,Central,PRD-FUR-4874,Furniture,Bookcases,Bookcases Item 604,191.27,2,0.1,45.61
581,CA-2023-382368,2023-02-28,2023-03-01,Same Day,CU-1130,Richard Thompson,Consumer,Mississippi,South,PRD-TEC-4829,Technology,Machines,Machines Item 119,3797.1,9,0.5,-330.32
582,CA-2024-206440,2024-04-15,2024-04-21,First Class,CU-1068,Omar Davis,Consumer,Wisconsin,Central,PRD-TEC-9199,Technology,Accessories,Accessories Item 308,8431.5,10,0,2367.78
583,CA-2024-920011,2024-01-12,2024-01-14,Same Day,CU-1036,Carlos Thompson,Corporate,Tennessee,South,PRD-TEC-5739,Technology,Copiers,Copiers Item 768,25.98,1,0.5,8.64
584,CA-2021-386578,2021-05-04,2021-05-08,Same Day,CU-1042,Lisa Taylor,Corporate,California,West,PRD-OFF-9361,Office Supplies,Labels,Labels Item 388,914.11,6,0.1,149.29
585,CA-2023-173332,2023-12-30,2024-01-04,Same Day,CU-1011,Lisa Wilson,Consumer,Ohio,Central,PRD-FUR-4454,Furniture,Chairs,Chairs Item 725,2001.33,2,0.2,590.84
586,CA-2024-766023,2024-10-28,2024-10-31,First Class,CU-1129,Carlos Garcia,Home Office,Tennessee,South,PRD-FUR-8533,Furniture,Furnishings,Furnishings Item 713,2809.94,4,0.3,150.99
587,CA-2024-777844,2024-11-17,2024-11-19,Standard Class,CU-1084,Carlos Moore,Corporate,Texas,South,PRD-TEC-9011,Technology,Copiers,Copiers Item 880,817.07,1,0.4,122.65
588,CA-2021-780627,2021-06-16,2021-06-23,Standard Class,CU-1100,Karen Smith,Consumer,Arizona,West,PRD-OFF-7166,Office Supplies,Paper,Paper Item 947,762.1,8,0.3,257.15
589,CA-2023-979908,2023-03-04,2023-03-06,Standard Class,CU-1153,Robert Davis,Corporate,Virginia,East,PRD-OFF-4629,Office Supplies,Binders,Binders Item 860,556.13,8,0.1,55.65
590,CA-2024-475202,2024-10-25,2024-10-31,First Class,CU-1005,Karen Miller,Home Office,Michigan,Central,PRD-TEC-1602,Technology,Phones,Phones Item 387,1013.6,4,0.5,339.84
591,CA-2022-305611,2022-03-05,2022-03-06,Standard Class,CU-1126,Carlos Jackson,Corporate,Wisconsin,Central,PRD-OFF-4174,Office Supplies,Art,Art Item 775,289.93,5,0.5,-6.75
592,CA-2024-732262,2024-10-08,2024-10-14,Standard Class,CU-1189,Lisa Thompson,Corporate,Wisconsin,Central,PRD-OFF-4734,Office Supplies,Fasteners,Fasteners Item 635,300.1,10,0,-12.8
593,CA-2022-810912,2022-01-28,2022-02-04,Same Day,CU-1186,Jessica Anderson,Home Office,Michigan,Central,PRD-TEC-6292,Technology,Machines,Machines Item 542,1878.89,1,0,534.05
594,CA-2021-643471,2021-09-07,2021-09-13,First Class,CU-1104,Susan Johnson,Corporate,Virginia,East,PRD-FUR-7882,Furniture,Furnishings,Furnishings Item 645,9280.66,9,0.1,-731.93
595,CA-2021-304061,2021-01-11,2021-01-15,Standard Class,CU-1114,Carlos Miller,Corporate,Tennessee,South,PRD-FUR-5095,Furniture,Chairs,Chairs Item 301,3522.72,4,0.4,1166.02
596,CA-2022-756403,2022-09-29,2022-09-30,Standard Class,CU-1042,Lisa Taylor,Corporate,Oregon,West,PRD-OFF-6477,Office Supplies,Paper,Paper Item 960,713.84,8,0,118.95
597,CA-2021-349937,2021-08-09,2021-08-13,First Class,CU-1064,Michael Thompson,Corporate,Pennsylvania,East,PRD-FUR-8184,Furniture,Chairs,Chairs Item 882,10776.06,9,0,2684.18
598,CA-2024-189689,2024-03-31,2024-04-01,Same Day,CU-1024,Chen Taylor,Corporate,Alabama,South,PRD-TEC-2015,Technology,Phones,Phones Item 921,10713.96,6,0,2701.96
599,CA-2022-756602,2022-09-10,2022-09-15,Standard Class,CU-1113,Wei Davis,Consumer,California,West,PRD-FUR-7581,Furniture,Chairs,Chairs Item 198,681.69,1,0.2,192.56
600,CA-2022-728700,2022-04-23,2022-04-30,Same Day,CU-1158,Yuki Young,Corporate,Minnesota,Central,PRD-OFF-2659,Office Supplies,Binders,Binders Item 447,401.18,7,0.4,118.74
601,CA-2023-444136,2023-07-19,2023-07-24,Standard Class,CU-1166,John Jackson,Consumer,Illinois,Central,PRD-OFF-4172,Office Supplies,Envelopes,Envelopes Item 686,14.8,2,0,2.47
602,CA-2022-541457,2022-06-09,2022-06-12,Second Class,CU-1032,Anna Garcia,Home Office,Wisconsin,Central,PRD-FUR-6106,Furniture,Furnishings,Furnishings Item 698,929.52,4,0,-67.65
603,CA-2024-475121,2024-08-27,2024-09-03,Second Class,CU-1111,Richard Johnson,Corporate,North Carolina,East,PRD-FUR-1132,Furniture,Tables,Tables Item 630,2709.0,8,0.3,83.92
604,CA-2021-631741,2021-04-28,2021-04-30,Same Day,CU-1150,William White,Consumer,Georgia,South,PRD-OFF-4297,Office Supplies,Binders,Binders Item 904,232.74,6,0.1,43.81
605,CA-2022-598833,2022-01-23,2022-01-29,First Class,CU-1017,William White,Home Office,Tennessee,South,PRD-OFF-7859,Office Supplies,Appliances,Appliances Item 436,807.73,10,0.3,143.17
606,CA-2023-144241,2023-07-20,2023-07-27,Standard Class,CU-1041,Robert Anderson,Consumer,California,West,PRD-FUR-4916,Furniture,Tables,Tables Item 592,2098.06,4,0.5,379.25
607,CA-2023-519758,2023-02-09,2023-02-11,First Class,CU-1188,Ahmed Martin,Home Office,Tennessee,South,PRD-TEC-3333,Technology,Phones,Phones Item 397,193.78,1,0,28.99
608,CA-2024-902719,2024-07-16,2024-07-21,Standard Class,CU-1112,Michael White,Corporate,Georgia,South,PRD-FUR-5292,Furniture,Chairs,Chairs Item 836,1283.2,4,0,-1.89
609,CA-2024-287214,2024-02-10,2024-02-12,Second Class,CU-1044,Mary Davis,Home Office,Oregon,West,PRD-TEC-3248,Technology,Phones,Phones Item 488,9128.85,5,0,2502.68
610,CA-2022-419891,2022-11-25,2022-11-27,First Class,CU-1167,Jennifer Johnson,Corporate,Illinois,Central,PRD-FUR-2071,Furniture,Tables,Tables Item 221,3605.54,6,0.4,1064.62
611,CA-2022-658424,2022-01-24,2022-01-26,First Class,CU-1036,Carlos Thompson,Corporate,Georgia,South,PRD-FUR-4098,Furniture,Bookcases,Bookcases Item 974,5952.78,10,0.1,1871.89
612,CA-2021-359178,2021-11-01,2021-11-04,Second Class,CU-1137,Mary Davis,Corporate,Oregon,West,PRD-TEC-2333,Technology,Machines,Machines Item 903,8722.57,9,0.5,-50.97
613,CA-2021-633320,2021-05-13,2021-05-15,Same Day,CU-1120,Jessica Lee,Home Office,Arizona,West,PRD-FUR-9609,Furniture,Bookcases,Bookcases Item 811,4488.56,9,0.3,990.26
614,CA-2023-709418,2023-08-29,2023-09-01,Second Class,CU-1123,Susan Jackson,Consumer,Alabama,South,PRD-FUR-7486,Furniture,Chairs,Chairs Item 323,2690.96,4,0.5,776.14
615,CA-2023-264845,2023-02-12,2023-02-17,Standard Class,CU-1078,John Lee,Consumer,Florida,East,PRD-FUR-6760,Furniture,Bookcases,Bookcases Item 335,2723.74,3,0.2,272.45
616,CA-2023-751297,2023-08-11,2023-08-16,Same Day,CU-1149,Fatima Martin,Corporate,New York,East,PRD-FUR-6194,Furniture,Furnishings,Furnishings Item 379,3728.37,8,0.3,976.93
617,CA-2022-345147,2022-01-03,2022-01-07,First Class,CU-1097,John Jackson,Corporate,California,West,PRD-FUR-4731,Furniture,Chairs,Chairs Item 200,925.88,2,0,234.84
618,CA-2023-672549,2023-01-08,2023-01-09,Second Class,CU-1030,Susan Davis,Consumer,Illinois,Central,PRD-TEC-3258,Technology,Machines,Machines Item 975,2580.24,6,0.2,-36.67
619,CA-2022-907483,2022-06-19,2022-06-20,First Class,CU-1192,Priya White,Consumer,Wisconsin,Central,PRD-FUR-9399,Furniture,Bookcases,Bookcases Item 879,9942.45,7,0,1117.55
620,CA-2022-858472,2022-04-12,2022-04-14,Same Day,CU-1038,Joseph Smith,Home Office,Alabama,South,PRD-OFF-8559,Office Supplies,Envelopes,Envelopes Item 448,211.18,4,0.5,47.54
621,CA-2022-907540,2022-01-20,2022-01-24,Second Class,CU-1021,Jennifer White,Corporate,Tennessee,South,PRD-OFF-3102,Office Supplies,Art,Art Item 412,741.92,8,0,50.91
622,CA-2023-790852,2023-10-21,2023-10-28,Second Class,CU-1188,Ahmed Martin,Home Office,Texas,South,PRD-FUR-9808,Furniture,Bookcases,Bookcases Item 406,2754.4,7,0.4,670.09
623,CA-2021-923507,2021-02-17,2021-02-22,Second Class,CU-1083,Linda Wilson,Corporate,North Carolina,East,PRD-TEC-4345,Technology,Accessories,Accessories Item 500,4168.69,6,0.4,1421.85
624,CA-2023-597840,2023-03-03,2023-03-05,Same Day,CU-1016,Yuki Davis,Consumer,Wisconsin,Central,PRD-TEC-3910,Technology,Machines,Machines Item 132,1159.1,5,0,236.11
625,CA-2023-295760,2023-09-28,2023-09-29,Same Day,CU-1176,Charles Miller,Corporate,Mississippi,South,PRD-TEC-2146,Technology,Phones,Phones Item 565,1805.96,5,0.2,355.42
626,CA-2023-280172,2023-11-28,2023-11-29,Same Day,CU-1014,Charles Miller,Home Office,Oregon,West,PRD-FUR-8835,Furniture,Furnishings,Furnishings Item 860,4454.1,3,0,629.83
627,CA-2022-315667,2022-02-27,2022-03-01,Same Day,CU-1017,William White,Home Office,Alabama,South,PRD-FUR-9232,Furniture,Furnishings,Furnishings Item 833,2201.88,3,0.2,361.93
628,CA-2022-107804,2022-07-19,2022-07-21,Standard Class,CU-1175,Linda Jones,Corporate,Nevada,West,PRD-TEC-9043,Technology,Copiers,Copiers Item 571,7745.53,7,0.1,1058.31
629,CA-2021-195528,2021-03-22,2021-03-28,First Class,CU-1118,Charles Wilson,Consumer,Arizona,West,PRD-FUR-3942,Furniture,Furnishings,Furnishings Item 732,3024.5,5,0,262.45
630,CA-2023-791095,2023-07-27,2023-07-31,Same Day,CU-1187,Maria Jones,Corporate,Florida,East,PRD-TEC-9810,Technology,Phones,Phones Item 398,517.41,1,0,12.0
631,CA-2024-857501,2024-11-30,2024-12-06,Same Day,CU-1170,William Williams,Corporate,California,West,PRD-TEC-2723,Technology,Copiers,Copiers Item 616,1804.32,9,0.3,-118.29
632,CA-2023-272846,2023-04-20,2023-04-24,Standard Class,CU-1196,Chen Wilson,Corporate,Tennessee,South,PRD-FUR-7542,Furniture,Tables,Tables Item 976,277.12,8,0.5,19.82
633,CA-2021-362779,2021-03-19,2021-03-20,First Class,CU-1049,Maria Moore,Corporate,Alabama,South,PRD-TEC-4969,Technology,Accessories,Accessories Item 830,7962.24,8,0,-500.45
634,CA-2023-392701,2023-08-23,2023-08-30,Standard Class,CU-1112,Michael White,Corporate,Georgia,South,PRD-TEC-7403,Technology,Accessories,Accessories Item 272,1968.0,10,0.2,-86.85
635,CA-2024-260952,2024-10-19,2024-10-22,Second Class,CU-1019,Carlos Wilson,Home Office,California,West,PRD-FUR-1782,Furniture,Bookcases,Bookcases Item 956,3888.68,4,0.1,384.69
636,CA-2024-851210,2024-08-05,2024-08-11,Same Day,CU-1162,Sarah Smith,Corporate,Mississippi,South,PRD-OFF-7183,Office Supplies,Paper,Paper Item 885,457.9,5,0,-35.76
637,CA-2023-309700,2023-02-07,2023-02-09,Same Day,CU-1051,Linda Davis,Consumer,Georgia,South,PRD-TEC-2035,Technology,Phones,Phones Item 325,1385.38,1,0.3,373.0
638,CA-2021-535872,2021-12-09,2021-12-10,First Class,CU-1024,Chen Taylor,Corporate,Georgia,South,PRD-OFF-9875,Office Supplies,Paper,Paper Item 504,618.84,6,0.1,112.07
639,CA-2022-211028,2022-04-21,2022-04-23,Second Class,CU-1109,Ahmed Taylor,Corporate,New York,East,PRD-FUR-4485,Furniture,Bookcases,Bookcases Item 569,434.8,1,0.3,-41.14
640,CA-2024-391983,2024-09-09,2024-09-16,Standard Class,CU-1056,Thomas Davis,Corporate,Illinois,Central,PRD-OFF-9185,Office Supplies,Storage,Storage Item 204,213.19,2,0.4,7.61
641,CA-2024-364178,2024-03-11,2024-03-13,Same Day,CU-1182,Chen Young,Consumer,Mississippi,South,PRD-TEC-8899,Technology,Machines,Machines Item 169,1464.73,3,0.3,498.17
642,CA-2024-570717,2024-05-31,2024-06-05,Standard Class,CU-1085,Omar Williams,Consumer,Illinois,Central,PRD-FUR-8020,Furniture,Tables,Tables Item 875,244.72,4,0,9.54
643,CA-2021-244237,2021-06-12,2021-06-13,First Class,CU-1062,Mary Thomas,Home Office,Mississippi,South,PRD-FUR-4900,Furniture,Furnishings,Furnishings Item 842,910.66,4,0.1,172.04
644,CA-2022-391636,2022-11-05,2022-11-07,Same Day,CU-1153,Robert Davis,Corporate,Florida,East,PRD-FUR-6427,Furniture,Chairs,Chairs Item 450,5099.89,5,0.1,1433.68
645,CA-2024-797309,2024-01-10,2024-01-11,Same Day,CU-1062,Mary Thomas,Home Office,Georgia,South,PRD-TEC-2058,Technology,Accessories,Accessories Item 990,3047.36,9,0.5,558.89
646,CA-2022-765181,2022-01-30,2022-01-31,Second Class,CU-1125,Ahmed Moore,Home Office,Texas,South,PRD-TEC-2280,Technology,Accessories,Accessories Item 536,699.61,2,0.1,4.44
647,CA-2022-856729,2022-09-30,2022-10-02,Same Day,CU-1185,James Jackson,Corporate,Nevada,West,PRD-TEC-8344,Technology,Accessories,Accessories Item 750,2955.38,3,0.2,83.96
648,CA-2023-477048,2023-09-13,2023-09-14,Second Class,CU-1051,Linda Davis,Consumer,Tennessee,South,PRD-FUR-8897,Furniture,Furnishings,Furnishings Item 120,3258.34,8,0.4,788.99
649,CA-2023-187275,2023-05-26,2023-06-02,Second Class,CU-1195,Jennifer Harris,Consumer,Alabama,South,PRD-FUR-7146,Furniture,Tables,Tables Item 675,2357.04,5,0.2,245.42
650,CA-2021-243294,2021-05-28,2021-05-31,Second Class,CU-1155,Jessica Taylor,Home Office,Minnesota,Central,PRD-OFF-9203,Office Supplies,Appliances,Appliances Item 847,550.95,3,0,-51.91
651,CA-2023-536019,2023-10-04,2023-10-08,Same Day,CU-1185,James Jackson,Corporate,Oregon,West,PRD-FUR-1636,Furniture,Bookcases,Bookcases Item 227,3859.84,8,0,324.05
652,CA-2021-900011,2021-11-29,2021-12-01,First Class,CU-1098,James Taylor,Consumer,Mississippi,South,PRD-FUR-7313,Furniture,Bookcases,Bookcases Item 534,6756.25,9,0.3,1441.82
653,CA-2022-136183,2022-05-12,2022-05-16,Second Class,CU-1188,Ahmed Martin,Home Office,Georgia,South,PRD-FUR-3644,Furniture,Chairs,Chairs Item 112,4599.95,5,0,66.38
654,CA-2024-503017,2024-08-12,2024-08-18,Second Class,CU-1029,Ahmed Young,Corporate,Illinois,Central,PRD-FUR-5951,Furniture,Chairs,Chairs Item 612,1149.79,7,0.4,15.86
655,CA-2024-869584,2024-04-15,2024-04-18,Standard Class,CU-1136,Linda Miller,Consumer,Nevada,West,PRD-FUR-5407,Furniture,Chairs,Chairs Item 866,8202.18,10,0.3,2185.08
656,CA-2024-106732,2024-12-02,2024-12-05,Standard Class,CU-1053,Charles Davis,Consumer,Nevada,West,PRD-TEC-5724,Technology,Copiers,Copiers Item 850,223.43,2,0.4,30.44
657,CA-2021-295454,2021-12-28,2021-12-31,Second Class,CU-1110,William Garcia,Home Office,Washington,West,PRD-OFF-4482,Office Supplies,Fasteners,Fasteners Item 290,323.92,8,0,33.3
658,CA-2022-896041,2022-01-10,2022-01-17,Same Day,CU-1051,Linda Davis,Consumer,Texas,South,PRD-TEC-3721,Technology,Machines,Machines Item 181,10178.64,8,0,2959.57
659,CA-2023-390206,2023-02-13,2023-02-14,Standard Class,CU-1075,Ahmed Taylor,Consumer,California,West,PRD-TEC-2651,Technology,Machines,Machines Item 109,2539.1,10,0.5,514.83
660,CA-2021-710738,2021-01-15,2021-01-21,Second Class,CU-1015,Mary Davis,Corporate,Oregon,West,PRD-TEC-5355,Technology,Phones,Phones Item 597,8607.49,9,0.4,1474.83
661,CA-2024-452898,2024-05-22,2024-05-26,First Class,CU-1121,Richard Young,Consumer,Tennessee,South,PRD-FUR-1937,Furniture,Bookcases,Bookcases Item 464,3391.82,4,0.4,238.43
662,CA-2021-832229,2021-01-07,2021-01-11,Standard Class,CU-1084,Carlos Moore,Corporate,Texas,South,PRD-FUR-5072,Furniture,Tables,Tables Item 477,1685.2,10,0.2,552.71
663,CA-2024-598282,2024-11-06,2024-11-12,Second Class,CU-1115,William Williams,Corporate,Mississippi,South,PRD-OFF-6901,Office Supplies,Art,Art Item 994,138.12,1,0.3,-12.78
664,CA-2024-344903,2024-10-20,2024-10-24,Same Day,CU-1011,Lisa Wilson,Consumer,Michigan,Central,PRD-OFF-8800,Office Supplies,Appliances,Appliances Item 774,1118.74,10,0.3,103.55
665,CA-2023-736667,2023-02-28,2023-03-03,Standard Class,CU-1179,Charles Smith,Corporate,Illinois,Central,PRD-TEC-9990,Technology,Accessories,Accessories Item 995,3062.85,3,0,109.06
666,CA-2023-605590,2023-07-03,2023-07-04,Second Class,CU-1119,Lisa Jackson,Corporate,Georgia,South,PRD-OFF-1478,Office Supplies,Envelopes,Envelopes Item 264,152.92,4,0,-8.03
667,CA-2022-854109,2022-07-29,2022-07-31,Standard Class,CU-1083,Linda Wilson,Corporate,Florida,East,PRD-FUR-6452,Furniture,Furnishings,Furnishings Item 992,2079.63,3,0.5,-123.32
668,CA-2024-775268,2024-05-15,2024-05-16,Same Day,CU-1057,Michael Thompson,Consumer,Wisconsin,Central,PRD-FUR-4662,Furniture,Furnishings,Furnishings Item 365,7832.05,9,0.4,2066.11
669,CA-2021-193469,2021-06-29,2021-06-30,Standard Class,CU-1029,Ahmed Young,Corporate,Michigan,Central,PRD-FUR-1027,Furniture,Tables,Tables Item 418,3993.99,10,0.3,1315.34
670,CA-2024-988268,2024-01-02,2024-01-04,First Class,CU-1015,Mary Davis,Corporate,Arizona,West,PRD-FUR-4639,Furniture,Furnishings,Furnishings Item 209,7214.1,6,0,965.88
671,CA-2024-582977,2024-01-08,2024-01-15,First Class,CU-1101,Priya Jones,Home Office,California,West,PRD-FUR-5643,Furniture,Tables,Tables Item 249,1529.5,4,0.5,-51.48
672,CA-2024-423896,2024-05-11,2024-05-14,First Class,CU-1191,Yuki Davis,Consumer,Texas,South,PRD-OFF-7171,Office Supplies,Paper,Paper Item 160,884.43,10,0.1,108.57
673,CA-2022-868247,2022-03-08,2022-03-15,Second Class,CU-1085,Omar Williams,Consumer,Ohio,Central,PRD-TEC-3608,Technology,Phones,Phones Item 122,9397.89,8,0.2,3223.24
674,CA-2022-810828,2022-11-23,2022-11-27,Same Day,CU-1140,Linda Jones,Home Office,Nevada,West,PRD-FUR-4196,Furniture,Bookcases,Bookcases Item 817,759.25,7,0.2,20.55
